# Column descriptions:
# id	Object ID, according to EcoCyc
# rna-count-avg	A floating point number
# rna-count-std	A floating point number
# rna-concentration-avg	A floating point number in mM units
# rna-concentration-std	A floating point number in mM units
# relative-rna-count-to-total-rna-counts	A floating point number
# relative-rna-count-to-total-rna-type-counts	A floating point number
# relative-rna-mass-to-total-rna-mass	A floating point number
# relative-rna-mass-to-total-rna-type-mass	A floating point number
# relative-rna-mass-to-total-cell-dry-mass	A floating point number
id	rna-count-avg	rna-count-std	rna-concentration-avg	rna-concentration-std	relative-rna-count-to-total-rna-counts	relative-rna-count-to-total-rna-type-counts	relative-rna-mass-to-total-rna-mass	relative-rna-mass-to-total-rna-type-mass	relative-rna-mass-to-total-cell-dry-mass
EG10756	1.1204183867970614	1.1793584415699714	3.64117971896508e-06	3.819656687835532e-06	1.1558539107582145e-05	0.00043904727486032534	7.81609542622672e-05	0.0016613482376498098	9.55370381668391e-06
EG10757	1.1831285140946926	1.1702827089251133	3.873336349840216e-06	3.7865382775799943e-06	1.2205473741423006e-05	0.0004636208723847972	1.778444365522683e-05	0.0003780168039536982	2.173813112061306e-06
EG10758	1.909106234614611	1.714055973534994	6.105480131973138e-06	5.213764118195961e-06	1.969485625490607e-05	0.0007481025834666356	2.4856280743266048e-05	0.0005283320629478215	3.0382119364700216e-06
EG10759	0.418942347295524	0.6608384818577064	1.3836317151786519e-06	2.2278357161350747e-06	4.3219225622317994e-06	0.00016416679525360517	2.623332024296877e-05	0.0005576016921072716	3.2065290667840958e-06
EG10760	0.5082326797636038	0.7708815906201353	1.617022245477358e-06	2.4319634706517885e-06	5.243065781517657e-06	0.00019915611496081875	2.743435360300015e-05	0.0005831302271012465	3.3533327631309272e-06
EG10761	0.10054501393664812	0.3294118536366478	3.128559679941305e-07	1.031857080866549e-06	1.0372495572670721e-06	3.9399580451257345e-05	2.866835376588407e-06	6.093594871610418e-05	3.5041660299098105e-07
EG10762	0.6726755490847789	0.8960820348451672	2.151643394470299e-06	2.8302219098758513e-06	6.939502896804033e-06	0.00026359471619804713	1.949722140034538e-05	0.00041442270911691364	2.3831679163253826e-06
EG10763	0.04397850595300811	0.2080799330310421	1.44899266176671e-07	7.117187100174064e-07	4.536941618782542e-07	1.723342228102343e-05	2.541658851364555e-06	5.402416709566744e-05	3.106699003125201e-07
EG10764	52.58303656095248	25.669238169435026	0.00016896446600709862	6.612304953259403e-05	0.0005424608268190419	0.0206051946112418	0.00043625776408884597	0.009272866156394177	5.33242909477331e-05
EG10765	0.07621766075037595	0.2734385496475212	2.368752973048759e-07	8.625687874159616e-07	7.862820021992517e-07	2.9866661100004277e-05	1.0613792202137262e-06	2.2560119865776255e-05	1.297336093553822e-07
EG10766	4.464894014425149	2.972147767275689	1.4418765573124985e-05	8.873772554290702e-06	4.606105423213667e-05	0.001749613869848607	0.00015588693393431754	0.0033134508836138474	1.9054240186246188e-05
EG10767	0.2787789388990527	0.5386081167711458	8.888929145434938e-07	1.7360043390507268e-06	2.875958932489919e-06	0.00010924234630063396	9.214879192928394e-06	0.000195866637655908	1.126345338880558e-06
EG10768	0.2787789388990527	0.5386081167711458	8.888929145434938e-07	1.7360043390507268e-06	2.875958932489919e-06	0.00010924234630063396	8.102191346387431e-06	0.00017221592854733717	9.903402168012327e-07
EG10769	0.11833986264499383	0.34925499096912416	3.7762895336132344e-07	1.135809427499909e-06	1.2208260293534555e-06	4.637267186426543e-05	2.523841066714316e-06	5.364544161301569e-05	3.0849201189208633e-07
EG10770	0.565896878382391	0.8098971323975316	1.7988444730565296e-06	2.5680250213686874e-06	5.837945250381068e-06	0.00022175241430659942	2.56161724006846e-05	0.0005444839213504326	3.131094372416055e-06
EG10771	0.0651353914234538	0.2541758846237311	2.1639331264848998e-07	8.605659746292557e-07	6.719543145020047e-07	2.552396179714587e-05	2.0608138235580965e-06	4.380357745383159e-05	2.5189565656450383e-07
EG10772	0.0651353914234538	0.2541758846237311	2.1639331264848998e-07	8.605659746292557e-07	6.719543145020047e-07	2.552396179714587e-05	1.8200957385288416e-06	3.868700012812649e-05	2.224724066899938e-07
EG10773	0.0651353914234538	0.2541758846237311	2.1639331264848998e-07	8.605659746292557e-07	6.719543145020047e-07	2.552396179714587e-05	1.7028024077306699e-06	3.6193874625132326e-05	2.0813550724071172e-07
EG10774	1.2939358818402122	1.3050294241632672	4.210647947407954e-06	4.210785217320377e-06	1.3348592516148011e-05	0.0005070418599519426	3.215217315281265e-05	0.0006834097243081356	3.92999730190088e-06
EG10775	0.27413913659830846	0.5296473536615913	8.93924910316762e-07	1.7537024608088293e-06	2.8280934770702593e-06	0.00010742419285006818	6.975242728045859e-06	0.00014826209995510487	8.525919840950443e-07
EG10776	0.2720261300179117	0.5315129656295932	8.897283926656563e-07	1.7801513254569616e-06	2.80629512970119e-06	0.00010659618985420771	4.8151346834117685e-06	0.0001023479766315301	5.885594800749007e-07
EG10777	0.0388540339651919	0.19324698706584972	1.335654390971526e-07	6.84890087128576e-07	4.008287228825522e-07	1.5225346112458823e-05	2.3015245028406168e-07	4.891999736686943e-06	2.8131800122602718e-08
EG10778	0.0388540339651919	0.19324698706584972	1.335654390971526e-07	6.84890087128576e-07	4.008287228825522e-07	1.5225346112458823e-05	3.6704419447784083e-07	7.801698832760218e-06	4.486423630279898e-08
EG10779	0.0388540339651919	0.19324698706584972	1.335654390971526e-07	6.84890087128576e-07	4.008287228825522e-07	1.5225346112458823e-05	2.2839689202140593e-07	4.854684511287211e-06	2.7917216206213126e-08
EG10780	0.17274164040574325	0.41217275739022163	5.70560394381068e-07	1.3948042121941052e-06	1.7820494822880143e-06	6.769055860628327e-05	1.4360062958521234e-06	3.052299644222326e-05	1.755247099904919e-07
EG10781	0.35948314671315407	0.6258546801143604	1.1465534918225909e-06	1.9888348242087462e-06	3.7085253676341926e-06	0.00014086710623681704	1.2790955112206089e-05	0.00027187783125340016	1.5634532334965278e-06
EG10782	0.05586536527427898	0.2304609268531744	1.826831176908301e-07	7.728153053124236e-07	5.763222175673498e-07	2.1891408309413482e-05	1.3091078607541488e-06	2.7825709881428094e-05	1.6001376753630026e-07
EG10783	0.1372649687263532	0.3685762031618538	4.534814618934156e-07	1.2554582184882924e-06	1.4160625421902927e-06	5.378866605837748e-05	2.7912750765259377e-06	5.932987861972518e-05	3.411807801442648e-07
EG10784	0.05586536527427898	0.2304609268531744	1.826831176908301e-07	7.728153053124236e-07	5.763222175673498e-07	2.1891408309413482e-05	1.4064866829830035e-06	2.989554303816608e-05	1.7191649357608604e-07
EG10785	0.08088236702713575	0.2842536155819207	2.7049439578009484e-07	9.701840839632715e-07	8.344043737710402e-07	3.1694573425407945e-05	1.244445691815928e-06	2.6451284742660458e-05	1.521100358583674e-07
EG10786	0.020114749858717827	0.1403928299344849	6.233267808725931e-08	4.423683813019147e-07	2.0750919979621332e-07	7.88216813829098e-06	1.5290502990025154e-06	3.2500690958837046e-05	1.868975860819828e-07
EG10787	2.6025766036723788	2.0460249299884983	8.290164247685275e-06	5.906887606712512e-06	2.6848884138737525e-05	0.001019845960154316	9.775437143606864e-05	0.002077815633659418	1.1948629853629625e-05
EG10788	10.631361768565435	5.958526531119988	3.416313165452658e-05	1.5765379977378547e-05	0.00010967600337236768	0.004166006616409042	7.223688500487177e-05	0.0015354293295020802	8.829597981374258e-06
EG10789	10.631361768565435	5.958526531119988	3.416313165452658e-05	1.5765379977378547e-05	0.00010967600337236768	0.004166006616409042	0.0004834453570933596	0.010275860876928583	5.909208500350481e-05
EG10790	1.74007145525426	1.5721690465768912	5.598690477036317e-06	4.842029845255181e-06	1.7951047753723357e-05	0.0006818645958458374	5.943051410777058e-05	0.0012632238284126449	7.264260458664789e-06
EG10791	0.8037145238072432	0.9731367524701925	2.5747447703501262e-06	3.071860645691353e-06	8.291336400962165e-06	0.0003149436635469536	1.5152747875439283e-05	0.0003220788591441992	1.8521378938782945e-06
EG10792	0.32765394967481154	0.5662210018613522	1.065435652582631e-06	1.8623037159630218e-06	3.3801667624328514e-06	0.00012839451351132137	1.116144574395921e-05	0.00023724183502327583	1.3642764192203759e-06
EG10793	0.39971839350197796	0.6610040748107201	1.2734547710757554e-06	2.122707032820885e-06	4.123603055569418e-06	0.00015663369456143852	5.372357172690036e-06	0.00011419200552394855	6.566694292535774e-07
EG10794	0.4163734063849963	0.6656665500201038	1.3483803336477945e-06	2.1724285221302653e-06	4.295420673000683e-06	0.00016316012977994344	1.6591240262893833e-05	0.0003526546986452274	2.027966481720009e-06
EG10795	0.32765394967481154	0.5662210018613522	1.065435652582631e-06	1.8623037159630218e-06	3.3801667624328514e-06	0.00012839451351132137	1.3699716028933975e-05	0.00029119397652953007	1.6745321311448858e-06
EG10796	0.39971839350197796	0.6610040748107201	1.2734547710757554e-06	2.122707032820885e-06	4.123603055569418e-06	0.00015663369456143852	1.125028744722788e-05	0.00023913020765828683	1.375135643338221e-06
EG10797	0.3702608212565014	0.6202378815584155	1.2026629987269374e-06	2.0317011277437584e-06	3.819710773163097e-06	0.00014509044699358134	3.789121297379604e-05	0.0008053957438288275	4.631486775249071e-06
EG10798	0.4988936887577705	0.7525127507832186	1.5778740683207012e-06	2.37880587709656e-06	5.146722224469415e-06	0.00019549653689661224	1.3647512647187367e-05	0.0002900843688349634	1.668151251431431e-06
EG10799	0.4988936887577705	0.7525127507832186	1.5778740683207012e-06	2.37880587709656e-06	5.146722224469415e-06	0.00019549653689661224	8.377962742203954e-06	0.00017807758065686353	1.0240480733852774e-06
EG10800	0.4397965536728575	0.689484355953911	1.4336449607557986e-06	2.23314714911656e-06	4.53706019546814e-06	0.00017233872690631332	1.1880452273622761e-05	0.0002525246606001881	1.4521614187256017e-06
EG10801	0.026900125477725308	0.17058678839027178	8.500550027222327e-08	5.458032941202208e-07	2.775089698608026e-07	1.054108619027447e-05	2.8055785013480083e-06	5.9633904713633494e-05	3.4292910429926086e-07
EG10802	0.049989942625070644	0.22323064755196517	1.5245586739905513e-07	6.904396817087519e-07	5.157097684459226e-07	1.958906453035268e-05	1.9847706990073007e-06	4.218724469343644e-05	2.426008175222913e-07
EG10803	0.33289527878085456	0.6117009101746446	1.0884251586588737e-06	2.0451601829082786e-06	3.4342377310654645e-06	0.00013044838132335602	1.2642885202447865e-05	0.0002687305349345712	1.5453544772141202e-06
EG10804	1.2786141895192575	1.3288805532114705	4.090269600522383e-06	4.06467536625343e-06	1.3190529794246097e-05	0.0005010378998786044	4.747908361707299e-05	0.0010091904920681318	5.803423290394295e-06
EG10805	1.999515330312928	1.6224595322907776	6.484006487764016e-06	5.08797486152824e-06	2.0627540938256784e-05	0.0007835303018588741	4.914133992212471e-05	0.0010445225400067164	6.006602800621258e-06
EG10806	0.8045363550157566	0.9396653466552414	2.645482242344347e-06	3.1242259364630053e-06	8.29981463398241e-06	0.00031526570641660377	2.208997552860362e-05	0.0004695329306117472	2.7000832514138875e-06
EG10807	0.23178513615769963	0.5075697730301789	7.550379726287922e-07	1.6495822125195e-06	2.3911581534231656e-06	9.082734948154672e-05	6.1529045643724175e-06	0.00013078291137730378	7.520766394828237e-07
EG10808	0.04094213656957309	0.19884140934078676	1.3664376268469628e-07	6.752386435608544e-07	4.223701540994925e-07	1.6043590233481412e-05	6.929191285735613e-07	1.472832546576608e-05	8.469630630523595e-08
EG10809	0.21096158082776986	0.4627425473191321	6.85952818549703e-07	1.5242243465403598e-06	2.1763367246817527e-06	8.266742875171596e-05	4.093418095248337e-06	8.700754747294206e-05	5.003432269856047e-07
EG10810	0.5868257966877712	0.8101992551982052	1.8735737158427459e-06	2.552519741206768e-06	6.053853632073795e-06	0.00022995362258382122	2.5268911464454814e-05	0.0005371027250759587	3.08864826664422e-06
EG10811	1.999515330312928	1.6224595322907776	6.484006487764016e-06	5.08797486152824e-06	2.0627540938256784e-05	0.0007835303018588741	2.428511048832095e-05	0.0005161915676659065	2.968397135766141e-06
EG10812	0.0857022442313771	0.3017524912122155	2.6574036673343413e-07	9.419924305868798e-07	8.841275305983996e-07	3.358329104787844e-05	2.412207003121183e-06	5.127260652466938e-05	2.948468512170648e-07
EG10813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EG10814	0.3244815662685223	0.5782824280675029	1.0789958912570652e-06	1.9810785209649403e-06	3.347439597207848e-06	0.0001271513829935109	1.286155429358791e-05	0.000273378450413891	1.5720826530703861e-06
EG10815	0.3244815662685223	0.5782824280675029	1.0789958912570652e-06	1.9810785209649403e-06	3.347439597207848e-06	0.0001271513829935109	7.629368997378398e-06	0.00016216586475702318	9.325465943592181e-07
EG10816	0.3244815662685223	0.5782824280675029	1.0789958912570652e-06	1.9810785209649403e-06	3.347439597207848e-06	0.0001271513829935109	8.23303725623367e-06	0.00017499712056038912	1.0063336636583547e-06
EG10817	0.3244815662685223	0.5782824280675029	1.0789958912570652e-06	1.9810785209649403e-06	3.347439597207848e-06	0.0001271513829935109	3.5785743832880677e-06	7.606429963770932e-05	4.37413284760922e-07
EG10818	0.3244815662685223	0.5782824280675029	1.0789958912570652e-06	1.9810785209649403e-06	3.347439597207848e-06	0.0001271513829935109	7.94720709668676e-06	0.00016892166464621195	9.713963127526355e-07
EG10819	0.3244815662685223	0.5782824280675029	1.0789958912570652e-06	1.9810785209649403e-06	3.347439597207848e-06	0.0001271513829935109	8.455046275886802e-06	0.00017971602780793213	1.0334700828387215e-06
EG10820	0.010645491901418568	0.10262633874167798	3.448607971115218e-08	3.3553842057903314e-07	1.0982177364452927e-07	4.171543651855521e-06	1.740883397068218e-07	3.700330415578532e-06	2.1279019060033987e-08
EG10821	0.16191607360082758	0.41844635112262846	5.185071947213097e-07	1.3761397864300703e-06	1.6703700072357855e-06	6.344845078252304e-05	2.772030797358404e-06	5.892083231800599e-05	3.388285296495321e-07
EG10822	0.06544956465934235	0.2572421699780357	2.0574992760850024e-07	8.204914951997135e-07	6.751954105750122e-07	2.5647073756639177e-05	4.905648686367986e-06	0.00010427189479134888	5.996231113172283e-07
EG10823	0.15138360743671037	0.4017714750682682	4.780101114292741e-07	1.2826711848877254e-06	1.5617142376663014e-06	5.932119740877791e-05	4.246059632015259e-06	9.025201589702202e-05	5.1900077852344e-07
EG10824	0.020114749858717827	0.1403928299344849	6.233267808725931e-08	4.423683813019147e-07	2.0750919979621332e-07	7.88216813829098e-06	1.8748978295484503e-06	3.9851844623620375e-05	2.2917092964276496e-07
EG10825	0.05764312602369709	0.24261199979195727	1.8668516211848298e-07	7.985932044138928e-07	5.946620782731484e-07	2.2588041836302436e-05	5.103300597224805e-06	0.00010847308011296433	6.23782332925392e-07
EG10826	0.020114749858717827	0.1403928299344849	6.233267808725931e-08	4.423683813019147e-07	2.0750919979621332e-07	7.88216813829098e-06	9.683022590040399e-07	2.0581724809945127e-05	1.1835670476219449e-07
EG10827	0.01001331404871601	0.09956428873070203	3.106600701927703e-08	3.1191391690546007e-07	1.033000559366483e-07	3.9238183675092335e-06	6.8498803562654e-07	1.4559746315031075e-05	8.372687964362966e-08
EG10828	0.11839733335887587	0.3486480825999184	3.772273690375652e-07	1.1333402440120223e-06	1.2214189127814445e-06	4.639519234466054e-05	3.347050077380169e-06	7.114314045760867e-05	4.091138011391463e-07
EG10829	0.17586613155046407	0.42427098054701556	5.63046972285245e-07	1.3675568165259013e-06	1.8142825779896925e-06	6.891492205709779e-05	9.637906624802757e-06	0.0002048582868118764	1.1780524710235332e-06
EG10830	0.095376481068189	0.31478873191858553	3.0911348012851683e-07	1.0520128228457967e-06	9.839295743099117e-07	3.737423858105647e-05	4.356296449219684e-06	9.259515184917747e-05	5.324751521567392e-07
EG10831	0.016314019980651528	0.12668019866138197	4.806345094776376e-08	3.7733638802505025e-07	1.682998424251955e-07	6.392813701493904e-06	7.125668842646761e-07	1.5145947852791693e-05	8.709787420198431e-08
EG10832	0.09571364258963037	0.3019616687093768	3.0781046279220915e-07	9.895396461374887e-07	9.874078237541149e-07	3.7506358732707835e-05	1.8331638696273723e-06	3.896476946672835e-05	2.2406973946479628e-07
EG10833	0.03232919224911639	0.18093122712397514	1.0718227147624044e-07	6.103427719679383e-07	3.3351669102484723e-07	1.2668520904933198e-05	1.5566054394381932e-06	3.308638856748442e-05	1.9026568275933725e-07
EG10834	0.8527887663911266	1.0434755407359346	2.6698810390414805e-06	3.1728455529197033e-06	8.797599560122126e-06	0.0003341739017563441	1.3612964041118633e-05	0.00028935002178985243	1.663928335363231e-06
EG10835	0.24864129653930517	0.4949885322639924	8.247950537523933e-07	1.6865034288681004e-06	2.565050862852392e-06	9.743260638143455e-05	1.464610280372619e-05	0.0003113098773047483	1.79021008093108e-06
EG10836	0.16339307094759628	0.42158019999079993	5.161954637322896e-07	1.3504781328590425e-06	1.6856071113351073e-06	6.402722712867755e-05	1.0329186403427732e-06	2.195517671151994e-05	1.2625483976889796e-07
EG10837	0.04917385848794552	0.22074635060623732	1.6008810847116964e-07	7.368518280858815e-07	5.072908237684762e-07	1.9269273708742016e-05	2.621125487658632e-06	5.571326822557596e-05	3.203831991537071e-07
EG10838	0.4244384632331108	0.6816541117642354	1.3850625909312375e-06	2.248784944737447e-06	4.378621980728498e-06	0.00016632050386205822	1.0406234631057e-05	0.00022118946381931602	1.2719660916426706e-06
EG10839	0.06819666478290438	0.2627474996311007	2.176473828047171e-07	8.537026697305167e-07	7.035352384328951e-07	2.6723552719525772e-05	8.748965704451722e-07	1.8596342498042422e-05	1.0693961944501022e-07
EG10840	0.07686133274585492	0.27272499486024776	2.5605063296582745e-07	9.267627341042226e-07	7.929222965927306e-07	3.011889048042959e-05	2.2185116747618627e-06	4.715552024485017e-05	2.711712472625513e-07
EG10841	1.2164347084798037	1.195324594521937	3.949119658327348e-06	3.746269369063049e-06	1.2549069450723668e-05	0.00047667224145644737	4.49340868704254e-05	0.0009550953764215122	5.492345395281734e-06
EG10842	0.009208724054367295	0.1008648691529349	2.6266144285027415e-08	2.8538851828853295e-07	9.499968794479976e-08	3.6085316419775943e-06	2.0533722735024493e-07	4.3645403769963185e-06	2.509860672965667e-08
